Eigenvector centrality,Closeness centrality,Betweenness centrality,Degree centrality,Optimal
0.4011909372613651,0.47890573777316,0.26566413742664274,0.38401101150233424,0.23689767095963501
0.40117394481137997,0.4789619803877393,0.2656710387330113,0.3840157739343131,0.23683875611020783
0.40109542264986886,0.47896825647058594,0.2656593871669458,0.3840456472168192,0.23682343141455428
0.4010876123299326,0.4790205457032655,0.26571675392962557,0.3840018136163103,0.23684144484734426
0.4010224876824046,0.4789895700075923,0.2656890589411335,0.3840089816232801,0.23685378690527278
0.40101703026511365,0.47895197638807,0.2657102157475784,0.38398478454372015,0.23683825744842116
0.40103868931957,0.47893993026243714,0.26569130595037344,0.3839665697592172,0.2368655534131648
0.4009640950720598,0.47892424633674935,0.2656666145130028,0.3839701318552598,0.2368382459516281
0.40095865543512443,0.4789059572298973,0.2657179222334124,0.3840160064125262,0.23680044963156197
0.40097183635978767,0.4788664841868876,0.2656497464539237,0.383982326027339,0.23679073079072302
0.4010082834549884,0.47890759426540974,0.26567526654911466,0.3839785233587637,0.23683437733748597
0.4010091496030264,0.4789111382994061,0.2656586702271221,0.3840091865459145,0.2368145561057923
0.4009350068148605,0.4789214515254981,0.2656099114463308,0.38402743993277066,0.23686433871535487
0.4009111035400431,0.47892589883763825,0.2656241285372612,0.38404894616340246,0.23686080588511693
0.40088871876923804,0.47891201736399125,0.2656399216597669,0.38405172870961213,0.23687841043637256
0.40084959672129694,0.47895234640122747,0.26568740079079667,0.3840799269347956,0.23687196546354905
0.4008509801424844,0.47896955808741765,0.2656460058101638,0.3840664027761377,0.23688235668457172
0.40080760437624036,0.47896557940690243,0.26560353670913256,0.3840683093391129,0.23685788715416237
0.4008328115241971,0.4788965354062711,0.2656326147707486,0.3841002757661036,0.23681192355928465
0.4008078797217308,0.47890469733308505,0.2656314939868095,0.38410230996673544,0.23682349831790733
